Key,SourceString
EXPLANATION_ID_ITEM_SHOKUJI_KAISHINBURGER,"食べるとなくなり<lf>会心率が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_MIKAWASHIOMURETSU,"食べるとなくなり<lf>身かわし率が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_KIYOUSANIKUMAN,"食べるとなくなり<lf>きようさが<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_QUICKCAKE,"食べるとなくなり<lf>すばやさが<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_GOJASCOOKIE,"食べるとなくなり<lf>みりょくが<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_MEGAMORIDON,"食べるとなくなり<lf>盾ガード率が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_SPICECURRY,"最大ＭＰと<lf>攻撃力が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_SMASHPOTETO,"攻撃力と<lf>会心率が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_BATTLESTEAK,"最大ＨＰと<lf>攻撃力が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_GREATGURATAN,"こうげき魔力と<lf>かいふく魔力が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_MAGICSOUP,"最大ＭＰと<lf>こうげき魔力が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_MIRACLESAND,"こうげき魔力と<lf>身かわし率が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_IYASHINOMUNIEL,"最大ＭＰと<lf>かいふく魔力が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_AIJOUOMURETSU,"守備力と<lf>かいふく魔力が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_BALANCEPASUTA,"最大ＨＰと<lf>最大ＭＰが<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_AKUROBURGER,"会心率と<lf>身かわし率が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_STARSWEETS,"最大ＨＰと<lf>みりょくが<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_ZUSSHIRIZOT,"守備力と<lf>盾ガード率が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_FIRETARUTO,"食べるとなくなり<lf>炎耐性が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_ICETARUTO,"食べるとなくなり<lf>氷耐性が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_STORMTARUTO,"風耐性と<lf>雷耐性が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_DARKTARUTO,"闇耐性と<lf>土耐性が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_RIGHTTARUTO,"食べるとなくなり<lf>光耐性が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_TAKUMINOCHAHAN,"こうげき魔力と<lf>きようさが<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_KIREKIREKISH,"攻撃力と<lf>身かわし率が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_TANKHANBARG,"最大ＨＰと<lf>盾ガード率が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_SHOKUJI_BATTLEPIZZA,"最大ＨＰと<lf>攻撃力が<lf>一時的に上がる"
EXPLANATION_ID_ITEM_USED_TYOUYAKUSOU,"仲間ひとりの<lf>ＨＰ３００～回復<lf>使ったらなくなる"
EXPLANATION_ID_ITEM_USED_SEIREINOHIYAKU,"仲間ひとりの<lf>ＭＰ１５０～回復<lf>使ったらなくなる"
EXPLANATION_ID_ITEM_COIN_BADGEPACK_BRONZE,"開けると３個<lf>バッジを獲得<lf>できるパック"
EXPLANATION_ID_ITEM_COIN_BADGEPACK_SILVER,"開けると３個中<lf>銀が必ず１個<lf>入っているパック"
EXPLANATION_ID_ITEM_COIN_BADGEPACK_GOLD,"開けると３個中<lf>金が必ず１個<lf>入っているパック"
EXPLANATION_ID_ITEM_MATERIAL_DOUNOKOUSEKI,"銅製品の<lf>もとになる鉱石"
EXPLANATION_ID_ITEM_MATERIAL_TEKKOUSEKI,"鉄製品の<lf>もとになる鉱石"
EXPLANATION_ID_ITEM_MATERIAL_GINNOKOUSEKI,"銀製品の<lf>もとになる鉱石"
EXPLANATION_ID_ITEM_MATERIAL_PURATINAKOUSEKI,"プラチナ製品の<lf>もとになる鉱石"
EXPLANATION_ID_ITEM_MATERIAL_MADURAITO,"マデュライト製の<lf>もとになる鉱石"
EXPLANATION_ID_ITEM_MATERIAL_HEBIMETARU,"ひときわ重い<lf>金属のかたまり"
EXPLANATION_ID_ITEM_MATERIAL_SEIREISEKI,"大いなる精霊の<lf>チカラを宿した石"
EXPLANATION_ID_ITEM_MATERIAL_GENMASEKI,"異界の幻魔が<lf>魔力を込めた石"
EXPLANATION_ID_ITEM_MATERIAL_CHIISANAKASEKI,"古い地層から出た<lf>小さめの化石"
EXPLANATION_ID_ITEM_MATERIAL_OOKINAKASEKI,"古い地層から出た<lf>大きめの化石"
EXPLANATION_ID_ITEM_MATERIAL_KAGAMIISI,"鏡のように<lf>光りかがやく石"
EXPLANATION_ID_ITEM_MATERIAL_HIKARINOISI,"まばゆい光を放つ<lf>聖なる石"
EXPLANATION_ID_ITEM_MATERIAL_TUKEMONOISI,"漬け物作りに最適<lf>大きくて重い石"
EXPLANATION_ID_ITEM_MATERIAL_HOKAHOKASUTOON,"さわると温かくて<lf>ホッとする石"
EXPLANATION_ID_ITEM_MATERIAL_YOUGANNOKAKERA,"冷えて固まった<lf>溶岩のかたまり"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAKERA,"欠け落ちた<lf>ゴールドストーン"
EXPLANATION_ID_ITEM_MATERIAL_GOHRUDOSUTONE,"純度の高い<lf>黄金のかたまり<lf>錬金専用の素材"
EXPLANATION_ID_ITEM_MATERIAL_KINKAI,"とても純度の高い<lf>黄金のかたまり"
EXPLANATION_ID_ITEM_MATERIAL_METARUNOKAKERA,"正体不明の<lf>金属のかけら"
EXPLANATION_ID_ITEM_MATERIAL_PINKUPAARU,"とってもかわいい<lf>ピンク色の真珠"
EXPLANATION_ID_ITEM_MATERIAL_BURAKKUPAARU,"大人っぽい<lf>セクシーな黒真珠"
EXPLANATION_ID_ITEM_MATERIAL_HOWAITOPAARU,"気品のある<lf>真っ白な真珠"
EXPLANATION_ID_ITEM_MATERIAL_AKAIHOUSEKI,"情熱をひめた<lf>赤色の宝石"
EXPLANATION_ID_ITEM_MATERIAL_AOIHOUSEKI,"感覚をとぎすます<lf>青色の宝石"
EXPLANATION_ID_ITEM_MATERIAL_KIIRONOHOUSEKI,"幸福をもたらす<lf>黄色い宝石"
EXPLANATION_ID_ITEM_MATERIAL_MIDORINOHOUSEKI,"心が落ちつく<lf>緑色の宝石"
EXPLANATION_ID_ITEM_MATERIAL_REDDOAI,"赤い光をはなつ<lf>貴重な石"
EXPLANATION_ID_ITEM_MATERIAL_BURUUAI,"青い光をはなつ<lf>貴重な石"
EXPLANATION_ID_ITEM_MATERIAL_IEROOAI,"黄色い光をはなつ<lf>貴重な石"
EXPLANATION_ID_ITEM_MATERIAL_GUURIINAI,"緑の光をはなつ<lf>貴重な石"
EXPLANATION_ID_ITEM_MATERIAL_PAAPURUAI,"紫の光をはなつ<lf>貴重な石"
EXPLANATION_ID_ITEM_MATERIAL_TOKINOSUISYO,"久遠の時を経て<lf>生成された水晶"
EXPLANATION_ID_ITEM_MATERIAL_REDDOOHBU,"とても貴重な<lf>赤いオーブ"
EXPLANATION_ID_ITEM_MATERIAL_BURUOHBU,"とても貴重な<lf>青いオーブ"
EXPLANATION_ID_ITEM_MATERIAL_IEROOHBU,"とても貴重な<lf>黄色いオーブ"
EXPLANATION_ID_ITEM_MATERIAL_GURIINOHBU,"とても貴重な<lf>緑のオーブ"
EXPLANATION_ID_ITEM_MATERIAL_PAAPURUOHBU,"とても貴重な<lf>紫のオーブ"
EXPLANATION_ID_ITEM_MATERIAL_NIJIIRONOOHBU,"とても貴重な<lf>虹色のオーブ"
EXPLANATION_ID_ITEM_MATERIAL_MEIKYUCOINNOHAHEN,"魔法の迷宮で使う<lf>コインの破片"
EXPLANATION_ID_ITEM_MATERIAL_OGURIDOHOHN,"オーグリードに<lf>埋まるツノの化石"
EXPLANATION_ID_ITEM_MATERIAL_ASANOITO,"麻のせんいを<lf>つむいだ糸"
EXPLANATION_ID_ITEM_MATERIAL_KOTTONSOU,"ふわふわの綿が<lf>とれる草"
EXPLANATION_ID_ITEM_MATERIAL_SIRUKUSOU,"つやつやの絹が<lf>とれる草"
EXPLANATION_ID_ITEM_MATERIAL_KAGAYAKISOU,"キラキラかがやく<lf>神秘的な草"
EXPLANATION_ID_ITEM_MATERIAL_YOUSEINOMENKA,"妖精が育てた<lf>めずらしい綿花"
EXPLANATION_ID_ITEM_MATERIAL_MIKAWASISOU,"さわろうとすると<lf>よけるほど軽い草"
EXPLANATION_ID_ITEM_MATERIAL_AYAKASISOU,"見るからに<lf>あやしげな草"
EXPLANATION_ID_ITEM_MATERIAL_SATORISOU,"人々をさとりに<lf>導くという草"
EXPLANATION_ID_ITEM_MATERIAL_HANANOMITU,"花の甘い香りが<lf>ただようみつ"
EXPLANATION_ID_ITEM_MATERIAL_SAEZURINOMITU,"美声になるという<lf>ふしぎなみつ"
EXPLANATION_ID_ITEM_MATERIAL_SURAIMUOSYAREBANA,"スライムに人気の<lf>おしゃれな花"
EXPLANATION_ID_ITEM_MATERIAL_SIOKAZESOU,"しおかぜの香りが<lf>ただよう草"
EXPLANATION_ID_ITEM_MATERIAL_SANDOFURUTU,"ビタミン豊富な<lf>砂漠のフルーツ"
EXPLANATION_ID_ITEM_MATERIAL_YAWARAKAIEDA,"かんたんに折れる<lf>もろい枝"
EXPLANATION_ID_ITEM_MATERIAL_JOBUNAEDA,"木のふしが目立つ<lf>がっしりした枝"
EXPLANATION_ID_ITEM_MATERIAL_SINAYAKANAEDA,"ムチのように<lf>よくしなる強い枝"
EXPLANATION_ID_ITEM_MATERIAL_KIREINAEDA,"見た目がきれいな<lf>すらりとした枝"
EXPLANATION_ID_ITEM_MATERIAL_MAHOUNOJUMOKU,"魔力を宿した<lf>ふしぎな樹木"
EXPLANATION_ID_ITEM_MATERIAL_MIZUNOJUMOKU,"水気をふくむ<lf>しっとりした樹木"
EXPLANATION_ID_ITEM_MATERIAL_ANKOKUNOJUMOKU,"暗黒の気を宿した<lf>ただならぬ樹木"
EXPLANATION_ID_ITEM_MATERIAL_KOORINOJUMOKU,"冷気をまとう<lf>ひんやりした樹木"
EXPLANATION_ID_ITEM_MATERIAL_HONOONOJUMOKU,"炎のように熱い<lf>真っ赤な樹木"
EXPLANATION_ID_ITEM_MATERIAL_HOWAITOUDDO,"とてもきれいな<lf>白い樹木"
EXPLANATION_ID_ITEM_MATERIAL_SABANNAUDDO,"かわいた土地の<lf>貴重な樹木"
EXPLANATION_ID_ITEM_MATERIAL_REDDOBERI,"食べるとからい<lf>赤い木の実"
EXPLANATION_ID_ITEM_MATERIAL_KATIKOTIKURUMI,"まるで石のように<lf>かたいくるみ"
EXPLANATION_ID_ITEM_MATERIAL_MIDORINOKOKE,"ほわほわした<lf>緑色のコケの玉"
EXPLANATION_ID_ITEM_MATERIAL_URUWASIKINOKO,"見目うるわしい<lf>ステキなキノコ"
EXPLANATION_ID_ITEM_MATERIAL_GENKOTUDAKE,"こぶしの形をした<lf>変わったキノコ"
EXPLANATION_ID_ITEM_MATERIAL_BIGGUSABOTEN,"トゲまで大きい<lf>新種のサボテン"
EXPLANATION_ID_ITEM_MATERIAL_SAKURANOHANABIRA,"風にゆれて落ちた<lf>さくらの花びら"
EXPLANATION_ID_ITEM_MATERIAL_YASINOMI,"ヤシの木に<lf>なっている実"
EXPLANATION_ID_ITEM_MATERIAL_FUSIGINAKAISOU,"海辺にただよう<lf>なぞめいた海草"
EXPLANATION_ID_ITEM_MATERIAL_MANMARUPOTETO,"ふくよかに育った<lf>まるいジャガイモ"
EXPLANATION_ID_ITEM_MATERIAL_JANBOTAMANEGI,"養分をたくわえて<lf>育った玉ネギ"
EXPLANATION_ID_ITEM_MATERIAL_SYAKKIRIRETASU,"歯ごたえばつぐん<lf>シャキッとレタス"
EXPLANATION_ID_ITEM_MATERIAL_FUWAFUWAKOMUGI,"小麦粉が作れる<lf>ふわふわな小麦"
EXPLANATION_ID_ITEM_MATERIAL_RAISUFURAWA,"おいしいお米が<lf>とれるイネ"
EXPLANATION_ID_ITEM_MATERIAL_BIKKURITOMATO,"おどろくくらい<lf>あまーいトマト"
EXPLANATION_ID_ITEM_MATERIAL_PUKURANSAFURAN,"プクランドに咲く<lf>幸せの風を運ぶ花"
EXPLANATION_ID_ITEM_MATERIAL_ERUTONNASUISEN,"エルトナの大地で<lf>清められた水仙花"
EXPLANATION_ID_ITEM_MATERIAL_SURUDOIKIBA,"魔物が落とす<lf>とがったキバ"
EXPLANATION_ID_ITEM_MATERIAL_SURUDOITUME,"魔物が落とす<lf>とがった爪"
EXPLANATION_ID_ITEM_MATERIAL_TIISANAHONE,"魔物が落とす<lf>小ぶりの骨"
EXPLANATION_ID_ITEM_MATERIAL_OOKINAHONE,"魔物が落とす<lf>大ぶりの骨"
EXPLANATION_ID_ITEM_MATERIAL_MAJUNOHONE,"魔獣が落とす<lf>いかつい骨"
EXPLANATION_ID_ITEM_MATERIAL_DORAGONNOHONE,"ドラゴンが落とす<lf>風格ある骨"
EXPLANATION_ID_ITEM_MATERIAL_GENJUNOHONE,"幻獣が落とす<lf>神秘的な骨"
EXPLANATION_ID_ITEM_MATERIAL_MAJUNOTUNO,"魔獣が落とす<lf>かたいツノ"
EXPLANATION_ID_ITEM_MATERIAL_DORAGONNOTUNO,"ドラゴンが落とす<lf>迫力あるツノ"
EXPLANATION_ID_ITEM_MATERIAL_TIISANAKOURA,"軽くてうすい<lf>小さめのこうら"
EXPLANATION_ID_ITEM_MATERIAL_OOKINAKOURA,"重みのある<lf>大きめのこうら"
EXPLANATION_ID_ITEM_MATERIAL_KEMONONOKAWA,"魔物が落とす<lf>じょうぶな皮"
EXPLANATION_ID_ITEM_MATERIAL_FUSAFUSANOKEGAWA,"魔物が落とす<lf>あたたかい毛皮"
EXPLANATION_ID_ITEM_MATERIAL_MAJUNOKAWA,"魔獣が落とす<lf>頑丈な皮"
EXPLANATION_ID_ITEM_MATERIAL_DORAGONNOKAWA,"ドラゴンが落とす<lf>炎に強い皮"
EXPLANATION_ID_ITEM_MATERIAL_GENJUNOKAWA,"幻獣が落とす<lf>神秘的な皮"
EXPLANATION_ID_ITEM_MATERIAL_TIISANAUROKO,"人のツメくらいの<lf>小さいうろこ"
EXPLANATION_ID_ITEM_MATERIAL_OOKINAUROKO,"少し厚みのある<lf>大きいうろこ"
EXPLANATION_ID_ITEM_MATERIAL_TYOUNOHANE,"色あざやかな<lf>チョウチョの羽"
EXPLANATION_ID_ITEM_MATERIAL_KOUMORINOHANE,"コウモリが落とす<lf>黒く大きな羽"
EXPLANATION_ID_ITEM_MATERIAL_KAZEKIRINOHANE,"風を切って飛ぶ<lf>鳥の落とした羽根"
EXPLANATION_ID_ITEM_MATERIAL_YAWARAKAUURU,"羊から採れる<lf>ふわふわした毛"
EXPLANATION_ID_ITEM_MATERIAL_GAMANOABURA,"ガマガエルから<lf>とれる油"
EXPLANATION_ID_ITEM_MATERIAL_HEBINONUKEGARA,"蛇が脱皮したとき<lf>残したぬけがら"
EXPLANATION_ID_ITEM_MATERIAL_YOGORETAHOUTAI,"ミイラに巻かれた<lf>うす汚れた包帯"
EXPLANATION_ID_ITEM_MATERIAL_SURAIMUZERII,"スライムのような<lf>プルプルゼリー"
EXPLANATION_ID_ITEM_MATERIAL_YOUSEINOHIDANE,"静かにゆれ続ける<lf>熱くない火"
EXPLANATION_ID_ITEM_MATERIAL_MANNENYUKI,"寒い地方で採れる<lf>とけない雪"
EXPLANATION_ID_ITEM_MATERIAL_KOORINOKESSYO,"冷気をまとった<lf>きれいな結晶"
EXPLANATION_ID_ITEM_MATERIAL_DOKUDOKUHEDORO,"毒まみれの<lf>ドロのかたまり"
EXPLANATION_ID_ITEM_MATERIAL_NEKOZUNA,"ネコが大好きな<lf>やわらかい砂"
EXPLANATION_ID_ITEM_MATERIAL_FUSIGINADORODORO,"粘着性が強く<lf>接着に使えるドロ"
EXPLANATION_ID_ITEM_MATERIAL_MARYOKUNOTUTI,"魔力を宿した<lf>土のかたまり"
EXPLANATION_ID_ITEM_MATERIAL_MIGAKIZUNA,"ゴシゴシみがいて<lf>つやを出す砂"
EXPLANATION_ID_ITEM_MATERIAL_AMATUYUNOITO,"糸に水が流れる<lf>神秘のせんい"
EXPLANATION_ID_ITEM_MATERIAL_KAGAYAKINOJUEKI,"月の夜に光る木の<lf>樹液を集めたもの"
EXPLANATION_ID_ITEM_MATERIAL_NANAIRONOMAYU,"虹のように<lf>色あざやかなまゆ"
EXPLANATION_ID_ITEM_MATERIAL_TIISANAKAIGARA,"浜辺で見つけた<lf>小さめの貝がら"
EXPLANATION_ID_ITEM_MATERIAL_OOKINAKAIGARA,"海岸で見つけた<lf>大きめの貝がら"
EXPLANATION_ID_ITEM_MATERIAL_AKAISANGO,"赤く美しい<lf>天然のサンゴ"
EXPLANATION_ID_ITEM_MATERIAL_KIYOMENOMIZU,"きれいにすんだ<lf>自然のわき水"
EXPLANATION_ID_ITEM_MATERIAL_SABANNANOMIZU,"かわいた土地の<lf>貴重なわき水"
EXPLANATION_ID_ITEM_MATERIAL_SAZANAMINOSIZUKU,"海のさざなみから<lf>こぼれたしずく"
EXPLANATION_ID_ITEM_MATERIAL_TOGEUNI,"さわると痛い<lf>トゲだらけのウニ"
EXPLANATION_ID_ITEM_MATERIAL_USINOFUN,"ほかほかした<lf>牛の落としモノ"
EXPLANATION_ID_ITEM_MATERIAL_UMANOFUN,"かぐわしい<lf>馬の落としモノ"
EXPLANATION_ID_ITEM_MATERIAL_IKAZUTINOTAMA,"雷のチカラが<lf>結晶化した玉"
EXPLANATION_ID_ITEM_MATERIAL_YORUNOTOBARI,"千夜をかけて<lf>染めぬいた黒い布"
EXPLANATION_ID_ITEM_MATERIAL_TENSINOSOMA,"天使のチカラが<lf>宿った液体"
EXPLANATION_ID_ITEM_MATERIAL_HOSINOKAKERA,"流れ星から<lf>こぼれたカケラ"
EXPLANATION_ID_ITEM_MATERIAL_BUDOUEKISU,"武道の心が<lf>込められた液体"
EXPLANATION_ID_ITEM_MATERIAL_SEIJYANOHAI,"呪いを浄化する<lf>聖者の遺灰"
EXPLANATION_ID_ITEM_MATERIAL_NIJIIRONONUNOKIRE,"七色にかがやく<lf>美しい布きれ"
EXPLANATION_ID_ITEM_MATERIAL_YAWARAKAINIKU,"とてもやわらかく<lf>食べやすいお肉"
EXPLANATION_ID_ITEM_MATERIAL_SIMOFURIMITO,"脂肪がのった<lf>上質なお肉"
EXPLANATION_ID_ITEM_MATERIAL_SINSENTAMAGO,"栄養たっぷり<lf>とれたてたまご"
EXPLANATION_ID_ITEM_MATERIAL_OISIIMIRUKU,"しぼりたての<lf>新鮮なミルク"
EXPLANATION_ID_ITEM_MATERIAL_SAKANANOKIRIMI,"食べやすい形に<lf>切り分けられた魚"
EXPLANATION_ID_ITEM_MATERIAL_OOTORRONOKIRIMI,"舌の上でとろける<lf>上質な魚"
EXPLANATION_ID_ITEM_MATERIAL_GOKUJOSORUTO,"味付けの基本<lf>塩の調味料"
EXPLANATION_ID_ITEM_MATERIAL_KOKUUMASOSU,"コクが決め手の<lf>ソースの調味料"
EXPLANATION_ID_ITEM_MATERIAL_PIRIKARAPEPPA,"ピリッと刺激的な<lf>こしょうの調味料"
EXPLANATION_ID_ITEM_MATERIAL_DERISYASUOIRU,"隠し味にぴったり<lf>オイルの調味料"
EXPLANATION_ID_ITEM_MATERIAL_SYAKUSUKIN,"かたくて丈夫な<lf>サメの皮"
EXPLANATION_ID_ITEM_MATERIAL_WERUNARUSYERU,"ウェナの民が<lf>お守りにする貝殻"
EXPLANATION_ID_ITEM_MATERIAL_DOWATYAKAOIRU,"ドワチャッカで<lf>伝統的に用いる油"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIKATATEKEN,"黄金に装飾された<lf>美しい片手剣"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIRYOTEKEN,"黄金に装飾された<lf>美しい両手剣"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARITANKEN,"黄金に装飾された<lf>美しい短剣"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIYARI,"黄金に装飾された<lf>美しいヤリ"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIONO,"黄金に装飾された<lf>美しいオノ"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIHANMA,"黄金に装飾された<lf>美しいハンマー"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARITUME,"黄金に装飾された<lf>美しいツメ"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIBUMERAN,"黄金に装飾された<lf>美しいブーメラン"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIMUTI,"黄金に装飾された<lf>美しいムチ"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARISUTIKKU,"黄金に装飾された<lf>美しいスティック"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIRYOTETUE,"黄金に装飾された<lf>美しい両手杖"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIKON,"黄金に装飾された<lf>美しい棍"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIOUGI,"黄金に装飾された<lf>美しい扇"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIYUMI,"黄金に装飾された<lf>美しい弓"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARITATE,"黄金に装飾された<lf>美しい盾"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIKABUTO,"黄金に装飾された<lf>美しいかぶと"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIYOROISITA,"黄金に装飾された<lf>美しいよろい下"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIYOROIUE,"黄金に装飾された<lf>美しいよろい上"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIKOTE,"黄金に装飾された<lf>美しいこて"
EXPLANATION_ID_ITEM_MATERIAL_OUGONNOKAZARIKUTU,"黄金に装飾された<lf>美しいくつ"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_HAJIMETENOBUKIKAJI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_BASUTAADOSOHDONOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_WESUTANREIPIANODENKI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_HAJYANOTURUGINOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SENSINOKENNOMONOGATARI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_HAYABUSANOKENNNOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_JITUROKUMAKENNOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_DORAGONKIRAANOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_PURATINASOHDONOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_ZONBIKIRAANOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_HONOONOTURUGINOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_MIRAKURUBUKINOKISEKI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_METASURANOKENNORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_ONIKISUNOMAKENNOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_HOSIKUZUNOTURUGINOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_RAITONINGUSOHDONOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_ZANTETUMARUNOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_TENMEIKENSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_OOBASAMIDUKURINOHINTO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_TAIMANOTATINOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_BURADDOEJJINOREKISI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KURESENTOEJJINOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_ZANYANOTATINOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_PURATINABUREDONOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_DEMONBASUTANOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_DORAGONBASUTANOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KINGUBUREDONORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_TAIGOKUKENNOSINJITU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_METASURANOOTAIKENNOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_TENMABUGUJITEN,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_FOSUBUREDONOHIHOU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_ENPAIABUREDONOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_YOUSEIOUTOHISUINOMAHOU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KEIOSUNOGISIKINOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
